source_url,title,year,source,dedicated_to,short_description,life_focus,focus_basis,life_signal,form_family,genre
https://hoerspiele.dra.de/detailansicht/1520159,Ich lese in Jasnas Tagebuch,1973,DRA,Mirjana Buljan,"This record is based on letters, diaries, writings, or other self-records connected to Mirjana Buljan.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,original radio play,Originalhörspiel
https://hoerspiele.dra.de/detailansicht/1520170,Tagebuch einer Freundschaft,1974,DRA,Ovidiu Zotta,"This record is based on letters, diaries, writings, or other self-records connected to Ovidiu Zotta.",Family / intimate life; Documentary / self-record subject,Family / intimate life | Documentary / self-record subject,diary/letters,original radio play,"Originalhörspiel, Kinderhörspiel"
https://hoerspiele.dra.de/detailansicht/1519891,Polar,2007,DRA,cinematic moments and gestures,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Fictional / symbolic / place subject,Fictional / symbolic / place subject,life story,original radio play,Originalhörspiel
https://hoerspiele.dra.de/detailansicht/1520407,Das Tagebuch des verschütteten Bergmanns Martino Tiff,1975,DRA,Pietro Formentini,"This record is based on letters, diaries, writings, or other self-records connected to Pietro Formentini.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,original radio play,Originalhörspiel
https://hoerspiele.dra.de/detailansicht/1521963,600 Briefe von meinem Vermieter,2006,DRA,Christoph Spittler,"This record is based on letters, diaries, writings, or other self-records connected to Christoph Spittler.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,feature / documentary,"Originalhörspiel, Dokumentarhörspiel"
https://hoerspiele.dra.de/detailansicht/1522912,Des Eisenhans Erinnerungen oder Paraphrase über ein deutsches Thema,1966,DRA,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Ordinary / private person,Ordinary / private person,memory/testimony,other,Hörspiel
https://hoerspiele.dra.de/detailansicht/1522914,Scherzo more germanico,1966,DRA,the Eisenhans Variations radio series,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Fictional / symbolic / place subject,Fictional / symbolic / place subject,memory/testimony,other,Kommentar
https://hoerspiele.dra.de/detailansicht/1523220,Alles ist Gnade: Monologe nach dem Tagebuch eines Landpfarrers (3. Teil: 3. Monolog),1962,DRA,Georges Bernanos,"This record is based on letters, diaries, writings, or other self-records connected to Georges Bernanos.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/1523221,Alles ist Gnade: Monologe nach dem Tagebuch eines Landpfarrers (4. Teil: 4. Monolog),1962,DRA,Georges Bernanos,"This record is based on letters, diaries, writings, or other self-records connected to Georges Bernanos.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/1524689,Doktor Faustus (1. Teil),2007,DRA,Thomas Mann,This record presents biographical material about Thomas Mann.,Documentary / self-record subject,Documentary / self-record subject,biography,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/1524790,Briefe an Mathilda,1978,DRA,Leszek Prorok,"This record is based on letters, diaries, writings, or other self-records connected to Leszek Prorok. The metadata identifies the subject as a writer.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,original radio play,Originalhörspiel
https://hoerspiele.dra.de/detailansicht/1524851,Doktor Faustus (4. Teil),2007,DRA,Thomas Mann,This record presents biographical material about Thomas Mann.,Documentary / self-record subject,Documentary / self-record subject,biography,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/1524863,Doktor Faustus (8. Teil),2007,DRA,Thomas Mann,This record presents biographical material about Thomas Mann.,Documentary / self-record subject,Documentary / self-record subject,biography,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/1524995,Die Sinnlichkeit der Mikrokosmen,2007,DRA,Iris Drögekamp,"This record is based on letters, diaries, writings, or other self-records connected to Iris Drögekamp.",Documentary / self-record subject,Documentary / self-record subject,portrait; diary/letters,portrait,Porträt
https://hoerspiele.dra.de/detailansicht/1526212,Briefe und Hiebe,1971,DRA,Jan and Jeannette,"This record is based on letters, diaries, writings, or other self-records connected to Hansgeorg Meyer.",Family / intimate life; Fictional / symbolic / place subject,Family / intimate life; Fictional / symbolic / place subject,diary/letters,original radio play,Originalhörspiel
https://hoerspiele.dra.de/detailansicht/1526433,Porträt eines Helden,1975,DRA,Arne Leonhardt,This record is a radio portrait of Arne Leonhardt.,Ordinary / private person,Ordinary / private person,portrait,original radio play,"Originalhörspiel, Kurzhörspiel"
https://hoerspiele.dra.de/detailansicht/1527851,The Glenn Gould Trilogy,2007,DRA,Michael Stegemann,This record presents biographical material about Michael Stegemann.,Documentary / self-record subject,Documentary / self-record subject,biography,sound art,Ars acustica
https://hoerspiele.dra.de/detailansicht/1528698,Weil irgendetwas das so will,2009,DRA,Lilly A.,"This record is based on letters, diaries, writings, or other self-records connected to Robert Schoen.",Women's life; Author / literary figure,Women's life; Author / literary figure,diary/letters,original radio play,"Originalhörspiel, Mundarthörspiel"
https://hoerspiele.dra.de/detailansicht/1528798,Das Monster in uns,2009,DRA,Anette Kührmeyer,This record is a radio portrait of Anette Kührmeyer. The metadata identifies the subject as a writer.,Ordinary / private person,Ordinary / private person,portrait,portrait,Porträt
https://hoerspiele.dra.de/detailansicht/1529838,Es wird Fragen geben - Ein west-östliches Tagebuch,2009,DRA,Florian Goldberg; Heike Tauch,"This record is based on letters, diaries, writings, or other self-records connected to Florian Goldberg; Heike Tauch.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,original radio play,Originalhörspiel
https://hoerspiele.dra.de/detailansicht/1530623,Longkamp,2008,DRA,Rolf Dieter Brinkmann,"This record is based on letters, diaries, writings, or other self-records connected to Rolf Dieter Brinkmann.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,adaptation,"Hörspielbearbeitung, Monolog"
https://hoerspiele.dra.de/detailansicht/1530638,Ortiz destructs,2008,DRA,Justin Hoffmann,This record is a radio portrait of Justin Hoffmann. The metadata identifies the subject as a actor or performer.,Ordinary / private person,Ordinary / private person,portrait,sound art,Ars acustica
https://hoerspiele.dra.de/detailansicht/1531821,Pariser Abende,2010,DRA,Roland Barthes,"This record is based on letters, diaries, writings, or other self-records connected to Roland Barthes.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/1534308,Am Anfang war der Blick,2011,DRA,"Mathilda, a fictional war photographer",This record is a radio portrait of Guido Gin Koster.,Women's life; Artist / visual artist; Fictional / symbolic / place subject,Women's life; Artist / visual artist; Fictional / symbolic / place subject,portrait,original radio play,Originalhörspiel
https://hoerspiele.dra.de/detailansicht/1534447,NOA NOA,2011,DRA,Paul Gauguin,"This record is based on letters, diaries, writings, or other self-records connected to Paul Gauguin.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/1535345,Im Übergangskleid fehlen die gelben Achselhaare,2010,DRA,Frank Kaspar,This record is a radio portrait of Frank Kaspar.,Ordinary / private person,Ordinary / private person,portrait,portrait,Porträt
https://hoerspiele.dra.de/detailansicht/1538642,"Die Gardine, die Landschaft, das Fenster und der Klangraum",2011,DRA,Stephan Krass,This record is a radio portrait of Stephan Krass.,Ordinary / private person,Ordinary / private person,portrait,portrait,Porträt
https://hoerspiele.dra.de/detailansicht/1538730,KLAUS KINSKI,2011,DRA,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Unclear / needs review,Unclear / needs review,implicit,original radio play,Originalhörspiel
https://hoerspiele.dra.de/detailansicht/1538602,Feldpost - Briefe deutscher Soldaten aus Afghanistan,2011,DRA,N. N,"This record is based on letters, diaries, writings, or other self-records connected to N. N.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/1538732,Der Berater,2011,DRA,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Ordinary / private person,Ordinary / private person,memory/testimony,original radio play,Originalhörspiel
https://hoerspiele.dra.de/detailansicht/1538779,Buntschatten und Fledermäuse,2011,DRA,Axel Brauns,This record adapts autobiographical material by or about Axel Brauns.,Author / literary figure; Witness / victim / displaced life,Author / literary figure; Witness / victim / displaced life,biography; autobiography,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/1538910,Hörspielraum: Das fünfte Element,2011,DRA,Sylvia Rauer,This record is a radio portrait of Sylvia Rauer.,Ordinary / private person,Ordinary / private person,portrait,feature / documentary,"Porträt, Feature, Originaltonfeature, Gespräch"
https://hoerspiele.dra.de/detailansicht/1539203,Alexander Kluge,2012,DRA,Alexander Kluge,This record is a radio portrait of Alexander Kluge. The metadata identifies the subject as a writer.,Ordinary / private person,Ordinary / private person,portrait,original radio play,Originalhörspiel
https://hoerspiele.dra.de/detailansicht/1539804,Tolstois Befreiung,2010,DRA,Ivan Bunin,This record presents biographical material about Ivan Bunin.,Documentary / self-record subject,Documentary / self-record subject,biography,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/1540517,Ich muss auf einen Sprung weg,2010,DRA,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Ordinary / private person,Ordinary / private person,memory/testimony,original radio play,Originalhörspiel
https://hoerspiele.dra.de/detailansicht/1546930,Tristram Shandy,1952,DRA,Laurence Sterne,This record adapts autobiographical material by or about Laurence Sterne.,Ordinary / private person,Ordinary / private person,biography; autobiography,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/1543429,Herr Molander schreibt seine Memoiren (5. Teil: Die hellblauen Briefe),1950,DRA,Werner E. Hintz,"This record is based on letters, diaries, writings, or other self-records connected to Werner E. Hintz.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,other,"Kurzhörspiel, Kriminalhörspiel"
https://hoerspiele.dra.de/detailansicht/1548677,Wind und englisches Eichenholz,1954,DRA,Dover,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Fictional / symbolic / place subject,Fictional / symbolic / place subject,memory/testimony,feature / documentary,Feature
https://hoerspiele.dra.de/detailansicht/1547800,Erinnerungen,1955,DRA,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Ordinary / private person,Ordinary / private person,memory/testimony,original radio play,Originalhörspiel
https://hoerspiele.dra.de/detailansicht/1543471,Es war einmal,1949,DRA,a street,This record presents biographical material about Unbekannt.,Fictional / symbolic / place subject,Fictional / symbolic / place subject,biography,other,Kurzhörspiel
