source_url,title,source,short_description,extraction_method,english_description
https://hoerspiele.dra.de/detailansicht/1445980,Verurteilt oder Christa Palms Briefe in den Knast,DRA,"Januar 1963 wird Manfred Gillich bei einem Einbruch in ein Pelzgeschäft gestellt und in U-Haft genommen. Zu dieser Zeit arbeitet seine Verlobte, Christa Palm, als Serviererin in einer Kölner Gaststätte, die von der Mutter des Inhaftierten betrieben wird.",html:dra,"In January 1963, Manfred Gillich was arrested during a break-in at a fur shop and taken into custody. At that time, his fiancée, Christa Palm, was working as a waitress in a Cologne restaurant run by the inmate's mother."
https://hoerspiele.dra.de/detailansicht/1446234,Exakte Vision. Helen Hessels Jules und Jim,DRA,"""Exakte Vision"" erzählt die Geschichte einer Legende gewordenen Liebesbeziehung. Helen Hessel ist die Frau zwischen den Schriftstellern Franz Hessel und Henri-Pierre Roché, sie lernte die beiden engen Freunde 1912 in Paris kennen.",html:dra,“Exact Vision” tells the story of a love affair that has become legendary. Helen Hessel is the wife between the writers Franz Hessel and Henri-Pierre Roché; she met the two close friends in Paris in 1912.
https://hoerspiele.dra.de/detailansicht/1446549,Le Rêveur Au Sourire Passager,DRA,"Leo Küpper, geboren 1935, studierte Komposition und Musikwissenschaft. 1967 gründete er in Brüssel ein eigenes Studio, ""Studio de Recherches et de Structurations Electroniques Auditives"".",html:dra,"Leo Küpper, born in 1935, studied composition and musicology. In 1967 he founded his own studio in Brussels, ""Studio de Recherches et de Structurations Electroniques Auditives""."
https://hoerspiele.dra.de/detailansicht/1446756,Schlußball (1. Teil: Erinnerungen aus Neu-Spuhl),DRA,Schlußball (1. Teil: Erinnerungen aus Neu-Spuhl),html:dra:row:title,Final ball (Part 1: Memories from Neu-Spuhl).
https://hoerspiele.dra.de/detailansicht/1446878,48 PS. Zur Biographie der Autos,DRA,"In unserem Hörspiel soll die Biographie eines Autos akustisch aufgezeichnet werden. Wir haben einen Wagen der Mittelklasse gewählt, weil diese Größenklasse sowohl von Arbeitern als auch von Angestellten bevorzugt gekauft wird.",html:dra,"In our radio work, the biography of a car is to be recorded acoustically. We chose a mid-range car because this size class is preferred by both workers and employees."
https://hoerspiele.dra.de/detailansicht/1446910,The Retreat Diaries - Tagebuch eines Rückzugs,DRA,"""'Das Tagebuch eines Rückzugs' ist kein chronologisches Tagebuch.",html:dra,"""'The Diary of a Retreat' is not a chronological diary."
https://hoerspiele.dra.de/detailansicht/1446943,Fanny,DRA,"Am 25. Februar 1881 ist Fanny Mayer in Basel dem Hilferuf ihres Bruders gefolgt und nach einer qualvollen Winterreise auf den Feldberg gekommen. Sie findet ein Neugeborenes vor, dessen Mutter gestorben ist, und sie verspricht, ihrem Bruder so lange beizustehen, bis er jemanden gefunden hat, der sich um das Kind und das Gasthaus kümmert.",html:dra,"On February 25, 1881, Fanny Mayer followed her brother's call for help in Basel and came to the Feldberg after a painful winter journey. She finds a newborn whose mother has died, and she promises to support her brother until he finds someone to take care of the child and the inn."
https://hoerspiele.dra.de/detailansicht/1446946,"Im Zug der Zeit oder Wo geht's lang, Genosse Stalin? (2. Teil: Von Moskau in den Krieg)",DRA,"Georgi Dimitroff ist einer der wenigen herausragenden kommunistischen Führer des 20. Jahrhunderts, deren Ruhm sowohl im Osten als auch im Westen zumindest in Teilen bis heute überdauert hat.",html:dra,"Georgi Dimitroff is one of the few outstanding communist leaders of the 20th century whose fame, at least in part, has survived to this day in both the East and the West."
https://hoerspiele.dra.de/detailansicht/1447208,Außer Briefe schreiben kann man hier nichts,DRA,"Dem Hörspiel, das von der Geschichte des 14jährigen Schülers Markus handelt, liegt ein authentischer Fall zugrunde. Markus gilt allgemein als ein ""aufsässiger Junge"". Er fügt sich nicht den gültigen Erziehungsnormen, beharrt auf seinen eigenen Wegen.",html:dra,"The radio work, which is about the story of the 14-year-old student Markus, is based on an authentic case. Markus is generally considered to be an “unruly boy”. He does not conform to the valid educational norms and insists on his own ways."
https://hoerspiele.dra.de/detailansicht/1447246,Trem Pàssaro,DRA,"Die brasilianische Komponistin Denise Garcia, die in São Paulo bei Willy Corrèa de Oliviera und in Detmold und München Komposition für instrumentale Musik studierte, beschäftigt sich seit den 90er Jahren zunehmend mit elektroakustischer Musik.",html:dra,"The Brazilian composer Denise Garcia, who studied composition for instrumental music in São Paulo with Willy Corrèa de Oliviera and in Detmold and Munich, has been increasingly working with electroacoustic music since the 1990s."
https://hoerspiele.dra.de/detailansicht/1447238,Das einzig Sichere ist das Wagnis,DRA,"Als Felix Jackson, alias Felix Joachimson, 1992 90-jährig in Kalifornien stirbt, gehört er zu den wenigen Emigranten, die es im amerikanischen TV-Business geschafft haben.",html:dra,"When Felix Jackson, alias Felix Joachimson, died in California in 1992 at the age of 90, he was one of the few emigrants who made it in the American TV business."
https://hoerspiele.dra.de/detailansicht/1447271,Reden in der Dämmerung,DRA,Paul wurde in den letzten Tages des Zweiten Weltkrieges als Schüler zur Verteidigung des Heimatorts eingesetzt. Dabei kamen mehrere Klassenkameraden ums Leben. Nun erinnert er sich des Nachts dieser Geschehnisse.,html:dra,Paul was deployed as a student to defend his hometown in the final days of the Second World War. Several classmates were killed. Now he remembers these events that night.
https://hoerspiele.dra.de/detailansicht/1447446,"Hilde Duwe, Arbeiterin im VEB Alwo in Brandenburg",DRA,Arbeiterinnen eines Textilbetriebes erklären sich aus Dankbarkeit und Anerkennung für ihre engagierte Kollegin Hilde Duwe zu einer Sonderschicht zugunsten einer Solidaritätsaktion für Vietnam bereit.,html:dra,Workers at a textile company agree to work a special shift in support of a solidarity campaign for Vietnam out of gratitude and recognition for their committed colleague Hilde Duwe.
https://hoerspiele.dra.de/detailansicht/1447582,Der Vortrag,DRA,"In einer Tagebuchgeschichte beschreibt eine vierzehnjährige Schülerin ihre Enttäuschung, als sie entdeckt, dass ihr Vater als Schüler bei weitem nicht das Vorbild war, als welches er sich in seinen Moralpredigten immer darstellt.",html:dra,"In a diary story, a fourteen-year-old student describes her disappointment when she discovers that her father, as a student, was far from being the role model he always presented himself as in his moral sermons."
https://hoerspiele.dra.de/detailansicht/1447448,"Irene Richter, Schichtmeister im VEB Kunstseidenwerk ""Siegfried Rädel"" in Pirna",DRA,"Irene Richter, Schichtmeister im VEB Kunstseidenwerk ""Siegfried Rädel"" in Pirna, erinnert sich an ihren Werdegang von der Arbeiterin bis zur Meisterin und den damit verbundenen Anforderungen.",html:dra,"Irene Richter, shift supervisor at the VEB artificial silk factory “Siegfried Rädel” in Pirna, remembers her career from worker to master and the associated requirements."
https://hoerspiele.dra.de/detailansicht/1447447,"Siegfried Pilling, Meister im Fritz-Heckert-Werk in Karl-Marx-Stadt",DRA,"Verschiedene Menschen schildern den vorbildlichen Arbeitseinsatz von Siegfried Pilling, Meister im Fritz-Heckert-Werk in Karl-Marx-Stadt.",html:dra,"Various people describe the exemplary work of Siegfried Pilling, foreman at the Fritz Heckert factory in Karl-Marx-Stadt."
https://hoerspiele.dra.de/detailansicht/1447450,Keine Irrfahrt für Odysseus oder Erinnerungen eines gewissen Kautz,DRA,"Als der Soldat Otto Kautz aus dem Zweiten Weltkrieg zurückkehrt, lebt seine Frau und ihr gemeinsamer Sohn mit dem Lehrer des Ortes zusammen. Seinen Lebensunterhalt verdient er als Erfasser von bei den Bauern der Umgebung versteckten Lebensmitteln, die er für die Versorgung der Menschen requiriert.",html:dra,"When the soldier Otto Kautz returns from the Second World War, his wife and their son live with the local teacher. He earns his living collecting food hidden from local farmers, which he commandeers to feed people."
https://hoerspiele.dra.de/detailansicht/1447451,"Lieselotte Kullmann, Textilarbeiterin im VEB Buntgarnwerke Leipzig-Markleeberg",DRA,"Mitarbeiter loben den vorbildlichen Arbeitseinsatz ihrer Kollegin Lieselotte Kullmann, Textilarbeiterin im VEB Buntgarnwerke Leipzig-Markkleeberg.",html:dra,"Employees praise the exemplary work of their colleague Lieselotte Kullmann, textile worker at VEB Buntgarnwerke Leipzig-Markkleeberg."
https://hoerspiele.dra.de/detailansicht/1447662,Dero ergebenster Lessing,DRA,"Schilderung der Jahre Gotthold Ephraim Lessings in Wolfenbüttel: seine finanzielle Not, die Ehe mit Eva König, der Tod von Frau und Kind und der ständige Streit mit dem Hof in Briefen, Schriften und anderen Dokumenten.",html:dra,"Description of Gotthold Ephraim Lessing's years in Wolfenbüttel: his financial hardship, his marriage to Eva König, the death of his wife and child and the constant dispute with the court in letters, writings and other documents."
https://hoerspiele.dra.de/detailansicht/1447613,Alles Humbug,DRA,"Ein junger begüterter Mann aus den Vereinigten Staaten wirft dem Amerikaner, Manager und Allerweltskerl Barnum unseriöse Geschäfte vor. Barnum hat dem staunenden und zahlenden Publikum die angebliche Amme Washingtons, eine Seejungfrau und die ""Schwedische Nachtigall"" präsentiert.",html:dra,"A young wealthy man from the United States accuses the American, manager and everyday guy Barnum of dubious business dealings. Barnum presented Washington's alleged nurse, a mermaid and the ""Swedish Nightingale"" to the astonished and paying audience."
https://hoerspiele.dra.de/detailansicht/1447948,Rudi ist tot,DRA,"Portraitiert wird das Leben des Gewerkschafts-, SED- und Wirtschaftsfunktionärs (O-Ton) Rudi Rubbel, der vor kurzer Zeit bei einem Unfall ums Leben gekommen ist. Seine Karriere als Funktionär nach dem Zweiten Weltkrieg wird anhand von (O-Ton) N.",html:dra,"The life of the trade union, SED and economic official (original sound) Rudi Rubbel, who recently died in an accident, is portrayed. His career as an official after the Second World War is illustrated by (original sound) N."
https://hoerspiele.dra.de/detailansicht/1447707,Und morgen geht's weiter,DRA,"Portrait des Gießereiingenieurs, Kandidaten der SED-Bezirksleitung und designierten Parteisekretärs seines Betriebes Horst Trute, Jahrgang 1944, aus Wernigerode.",html:dra,"Portrait of the foundry engineer, candidate for the SED district leadership and designated party secretary of his company, Horst Trute, born in 1944, from Wernigerode."
https://hoerspiele.dra.de/detailansicht/1448012,"Damals, als ich heimkam",DRA,"Der junge, kriegsverwundete Rondell versucht sich im ersten Nachkriegssommer wieder in der einst gewohnten Umgebung seiner erzgebirgischen Heimat zurechtzufinden, Lebensmittel zu organisieren, der allgemeinen Zerstörung zu entfliehen.",html:dra,"In the first post-war summer, the young, war-wounded Rondell tries to find his way again in the once familiar surroundings of his Erzgebirge homeland, to organize food and to escape the general destruction."
https://hoerspiele.dra.de/detailansicht/1448573,Der letzte Penny,DRA,"""Woran wirst du denken, wenn du stirbst?"" Die Frage nach dem letzten Gedanken ist die Frage nach einem Leben: dem des Autors. Die fünf Figuren sind zugleich Menschen, die dieses Leben bestimmten und Variationen seiner selbst.",html:dra,"""What will you think about when you die?"" The question of the final thought is the question of a life: that of the author. The five characters are at the same time people who determine this life and variations of itself."
https://hoerspiele.dra.de/detailansicht/1448675,"""Sehr verehrter Heinz Rühmann...""",DRA,"Sie sind der beliebteste deutsche Schauspieler des vergangenen Jahrhunderts."" Im Nachlass des Schauspielers finden sich zahlreiche Fanbriefe, die Rühmann aufbewahrte. Sie belegen eindrucksvoll, wie sehr sich das Publikum seinem Star anvertraut, sich ihm öffnet, ja mitunter hingibt.",html:dra,"You are the most popular German actor of the last century."" The actor's estate contains numerous fan letters that Rühmann kept. They impressively demonstrate how much the audience trusts their star, opens up to him, and even sometimes surrenders to him."
https://hoerspiele.dra.de/detailansicht/1448805,Das türkische Rezept oder Leichenschmaus mit Erinnerungen (mit Musikwalzer),DRA,"""Das türkische Rezept"" stammt, handgeschrieben, von einem Mann, der damals, in dunkler Vergangenheit (1938) vom Fleck weg verhaftet wurde. Nun ist ein Konditor den Überresten des Kochbuchs auf der Spur - bis zu einem eigenen, jähen Tod.",html:dra,"""The Turkish Recipe"" is handwritten by a man who was arrested on the spot in a dark past (1938). Now a pastry chef is on the trail of the remains of the cookbook - until his own sudden death."
